,X,TE.fixed.x,lower.fixed.x,upper.fixed.x,pval.fixed.x,TE.random.x,lower.random.x,upper.random.x,pval.random.x,I2.x,Tau2.x,H.x,Q.x,symbol.x,TE.fixed.y,lower.fixed.y,upper.fixed.y,pval.fixed.y,TE.random.y,lower.random.y,upper.random.y,pval.random.y,I2.y,Tau2.y,H.y,Q.y,symbol.y
12,ENSG00000084676.14,-0.581304365780951,-0.582561859977651,-0.58004687158425,0,-0.548550806639747,-0.621835314024319,-0.475266299255175,9.92192982962744e-49,0.999664054318604,0.0318759281705589,54.5588828002932,65486.7772331549,NCOA1,0.922049444665835,0.855428373799099,0.993858988605682,0.0339261392836673,0.926474597649879,0.828815544979604,1.03564078315113,0.179026813783323,0.427251941459426,0.0261690565883249,1.32135096781391,38.4113043631408,NCOA1
13,ENSG00000088305.17,1.07980414747085,1.07558684062348,1.08402145431823,0,1.27160473139954,0.943908985525129,1.59930047727395,2.83741017423404e-14,0.999805865791923,0.637887030487478,71.7709947745017,113323.665200274,DNMT3B,1.0979386458323,1.05619086387681,1.14133658152213,2.3125878524564e-06,1.12084826458676,1.04248726207294,1.20509945582361,0.00203414679987159,0.633437095912755,0.0161017597087005,1.65167936765061,60.0169841374997,DNMT3B
14,ENSG00000089280.17,0.415486929535379,0.414097727746804,0.416876131323954,0,0.414791215988264,0.328998131155252,0.500584300821277,2.64200766670689e-21,0.999712168680533,0.0422934367544799,58.9428289253446,76433.6557978938,FUS,0.993718919798532,0.906354223227994,1.08950481639358,0.89324554132964,1.0129478210488,0.881034128679231,1.16461241939139,0.856589233433245,0.456103282682817,0.0439044381739986,1.35594408580663,40.4488560043475,FUS
15,ENSG00000090447.10,0.915019487527398,0.911777452781742,0.918261522273054,0,0.793018283820565,0.580444613753571,1.00559195388756,2.63669273903238e-13,0.999722019838556,0.257998454276003,59.9781545005169,79142.3383803333,TFAP4,1.02178031360197,0.955483661297623,1.09267698816185,0.5290127090344,1.0403292547939,0.911907480061536,1.18683636448184,0.556429160527505,0.676857730020546,0.0580942028372591,1.75915097871547,68.0814676501431,TFAP4
16,ENSG00000095574.10,-0.316993571549352,-0.318102362527374,-0.31588478057133,0,-0.357381459209023,-0.450100048633627,-0.26466286978442,4.20046954993875e-14,0.99983953930105,0.0500481025740905,78.9433696758108,137105.223546978,IKZF5,0.82943603512654,0.76301631373478,0.90163751938542,1.12646005834918e-05,0.84344874849924,0.753913122647594,0.943617732566608,0.0029439206172843,0.344587434256554,0.0225526675813483,1.23521517433487,33.5666435919565,IKZF5
17,ENSG00000100393.9,-0.173460942528146,-0.175500450697648,-0.171421434358643,0,-0.150837718403982,-0.211405254439568,-0.0902701823683948,1.05493116350292e-06,0.998623598980659,0.0204775566704558,26.95426583193,15983.7138238436,EP300,0.953869718629263,0.89122599312367,1.02091663297304,0.172983589505274,0.952848101395728,0.880111167588771,1.03159639119324,0.233200248976433,0.17869677570992,0.00622252008037571,1.10343876240239,26.7866962521868,EP300
18,ENSG00000101412.12,1.69202449501817,1.6861095579976,1.69793943203874,0,2.03770519597545,1.74410857737163,2.33130181457927,3.83730874522041e-42,0.999504097381035,0.473282257761582,44.9057339558048,44363.5487264095,E2F1,1.08305101369805,1.04006092178823,1.12781806690283,0.000113052375129439,1.09338876122293,0.998778723189053,1.19696080364171,0.0531746723511472,0.745316184951954,0.0297910896892434,1.98152395338659,86.3816179125858,E2F1
19,ENSG00000102870.5,0.1680245685136,0.166488063558793,0.169561073468407,0,0.186711165899008,0.078222769296518,0.295199562501499,0.000743146369638355,0.999779962673203,0.0692355677377881,67.4142674918648,99983.0361522235,ZNF629,0.878874591447135,0.816923495334539,0.945523726398704,0.000536287555583934,0.850715343917956,0.758288451374467,0.954408042303221,0.00586614585663023,0.489078347004642,0.0316858668265133,1.39901652936311,43.0594394874862,ZNF629
20,ENSG00000103510.18,0.0521551382940616,0.0514452857628763,0.0528649908252469,0,0.0133243021273352,-0.0578503681518077,0.0844989724064781,0.713681393673986,0.999888507996265,0.0294730540159164,94.7061407666096,197323.568175907,KAT8,0.869538143161788,0.793636107906762,0.952699322624669,0.00270193589860524,0.858181022844337,0.746521712471974,0.986541524065586,0.031516616552708,0.461898855021807,0.0443693435373352,1.36322656935848,40.8845069469079,KAT8
21,ENSG00000104320.12,0.121716839378598,0.120472880159714,0.122960798597482,0,0.119248703854457,0.0249123514705581,0.213585056238356,0.0132287341972007,0.999803628063061,0.0516704769868209,71.3608949666144,112032.301269596,NBN,1.0809822781298,1.00381738069676,1.16407895310559,0.0393224263765399,1.0948206088062,0.959249899960533,1.24955151469506,0.179229400928216,0.601052387657761,0.0510125128936131,1.58322290708119,55.1450850171456,NBN
22,ENSG00000105556.9,0.265711842205218,0.264216667057054,0.267207017353382,0,0.258525160455336,0.139495652104101,0.377554668806571,2.07255402274926e-05,0.999817987227408,0.0814427818945628,74.1223307933765,120870.63828934,MIER2,1.01418955119716,0.938092331425665,1.09645971009519,0.72329368934789,0.995465427912306,0.874145039591733,1.13362356735611,0.945355341304586,0.543849644017863,0.0448512914355027,1.48062811222021,48.2297113473293,MIER2
23,ENSG00000105722.8,0.272174413394971,0.26942664541165,0.274922181378291,0,0.188900678698672,0.0480182233984844,0.32978313399886,0.00858895294196027,0.999564349212716,0.117695474543734,47.9105049824762,50499.1627288692,ERF,0.967181935032854,0.902919909714849,1.03601757519038,0.341475278495131,0.953009815846303,0.842116619692282,1.07850585994999,0.445728564682134,0.607438201248661,0.0451861007506469,1.59604812575167,56.0421316337392,ERF
24,ENSG00000106459.13,0.00743277736188782,0.00700882503031044,0.0078567296934652,9.22774652987315e-259,0.0822109882351891,0.0307549506651082,0.13366702580527,0.00173961897892761,0.999920874884968,0.014748783142146,112.419803746133,278040.67003502,NRF1,0.830500620390545,0.723064794813156,0.953899685639252,0.00859595564033981,0.790335923488556,0.634314359528902,0.984733929751196,0.0359872843244252,0.526008340865106,0.130549838080639,1.45249501409595,46.4143188514188,NRF1
25,ENSG00000108788.10,0.0807811092988719,0.0798903829277427,0.0816718356700011,0,-0.0205692226532225,-0.132672890908437,0.0915344456019923,0.719129894558339,0.999927932285729,0.0749343998148201,117.79575117808,305268.457903377,MLX,1.01321991948932,0.917771464844692,1.11859503653632,0.794736311478424,1.01170215165925,0.897897243045354,1.13993138034421,0.8484608080327,0.223647742498328,0.0173759209978106,1.13493395618777,28.3376518679765,MLX
26,ENSG00000108924.12,-1.54706155248527,-1.55306618277529,-1.54105692219525,0,-2.43610970844276,-3.0405283944036,-1.83169102248193,2.79720271866943e-15,0.999882954316912,2.13515469493319,92.4319892571006,187960.798036545,HLF,0.916001121396682,0.895986570642567,0.936462757246728,7.03345353247959e-15,0.916472494015684,0.869849201270586,0.965594761782223,0.00105952786675544,0.763197596995385,0.00975923168070831,2.05497691457186,92.9044626273124,HLF
27,ENSG00000113658.15,-0.0370780151457371,-0.0383084100419889,-0.0358476202494854,0,-0.00384238800357768,-0.132623258812755,0.1249384828056,0.953367302465427,0.999896888286207,0.0960512610752977,98.4795368397958,213360.821875975,SMAD5,1.03054130407519,0.952817363930112,1.11460540037229,0.452089858099861,1.05897043430409,0.930043214333783,1.20577018728478,0.387018254834733,0.555136586323657,0.0471306558712849,1.49929348889278,49.453381248398,SMAD5
28,ENSG00000114861.17,-0.374794171176153,-0.376500100033118,-0.373088242319187,0,-0.324351384130406,-0.507332039341667,-0.141370728919146,0.000512320119798189,0.999894392361898,0.192097188748046,97.3088488845084,208318.265567018,FOXP1,0.987040075757658,0.930827293343565,1.04664755547954,0.662820214095574,0.977700804921224,0.90049892013761,1.06152138838493,0.591019942110523,0.386023021831002,0.0133343156768757,1.27621532819365,35.8319624061612,FOXP1
29,ENSG00000115966.15,-0.0320399563766612,-0.0327960968036676,-0.0312838159496548,0,-0.110555223280386,-0.188579955930792,-0.0325304906299797,0.00548424719554942,0.999890124341218,0.0360619956525284,95.4001931532631,200226.330780958,ATF2,1.03795131985444,0.944790897589944,1.14029775809204,0.437554248594522,1.04283920661982,0.929883213590795,1.16951633814742,0.473291327700814,0.231371908071048,0.0164975148693675,1.14062234033003,28.6224251117191,ATF2
30,ENSG00000116809.10,0.170481025247001,0.169242559576533,0.171719490917468,0,0.116077601421163,0.0139173393132021,0.218237863529125,0.0259492269774378,0.999834389735714,0.0602660846217975,77.7063258449598,132842.007679108,ZBTB17,0.981077620904541,0.904905304232172,1.06366190333741,0.643166529549139,0.961117404627822,0.82801113177666,1.11562107081392,0.60206686394882,0.62542394874329,0.0675195437516278,1.63391701913058,58.7330661589003,ZBTB17
31,ENSG00000118260.13,-0.105899780759217,-0.106862698264628,-0.104936863253805,0,-0.0982811785984959,-0.179659483140045,-0.0169028740569468,0.0179298823715094,0.999850199816231,0.0392748990829789,81.7040955759941,146862.303145606,CREB1,1.00535493852509,0.907814295532266,1.11337589349612,0.918307428992552,1.02028880836034,0.859676815068432,1.21090767392918,0.818219342358459,0.562220827170424,0.0823135087218799,1.51137575745627,50.2536469649835,CREB1
32,ENSG00000119138.4,-1.10416587970586,-1.10945399077803,-1.09887776863368,0,-1.44867296201752,-1.77081053102676,-1.12653539300829,1.20670107398877e-18,0.999702340429425,0.611350753982043,57.9615611790799,73909.9366349569,KLF9,0.970051984733196,0.930513325031553,1.01127069088764,0.152118268404034,0.96221118087105,0.876624519691238,1.05615384442972,0.417664354534743,0.743611518264018,0.0310795832081366,1.97492562414978,85.8072868603148,KLF9
33,ENSG00000119950.19,-0.276446927283997,-0.278245443009066,-0.274648411558928,0,-0.659283396943259,-0.972309015735703,-0.346257778150816,3.65922156932884e-05,0.999963119580993,0.585546778093635,164.665295076836,596522.506860315,MXI1,0.956179973913138,0.899156466244398,1.01681984930977,0.153208293655397,0.977796492532855,0.895389620339519,1.06778765253837,0.617177691998745,0.408636030798457,0.016095681906373,1.30038685244225,37.2021312521023,MXI1
34,ENSG00000120690.12,-0.321053328582574,-0.322653346226059,-0.31945331093909,0,-0.226384350577641,-0.336353699228559,-0.116415001926723,5.46470362768753e-05,0.999758355360301,0.0696472027245719,64.3296838561584,91042.7809507324,ELF1,0.932989336572064,0.878731987977449,0.990596807748757,0.0232667169850462,0.950468600454259,0.875963759754482,1.03131042853038,0.222569971456521,0.346024938252132,0.0118369136761254,1.23657199370841,33.6404265037278,ELF1
35,ENSG00000120948.14,0.170221738750218,0.169801814253519,0.170641663246916,0,0.120019234505931,0.0585878603316613,0.1814506086802,0.000128557444117104,0.999930225219732,0.0222034349618986,119.715604066092,315300.168852002,TARDBP,1.15614370010553,1.00663830637011,1.32785355657054,0.0400132182764791,1.19355519720738,0.907085523139374,1.57049580490532,0.20638970454488,0.675940754389052,0.246928642085458,1.7566603209937,67.888820633781,TARDBP
36,ENSG00000122386.9,0.577254853871665,0.574841711377618,0.579667996365711,0,0.532219640743191,0.419429023523217,0.645010257963165,2.27904897967853e-20,0.999489785400921,0.0718161121524851,44.2714309347782,43119.1111342825,ZNF205,0.960441587979023,0.900144258319528,1.02477801240634,0.222431138884314,0.96064223752407,0.887664281091368,1.0396199646342,0.31921046991337,0.234041658003623,0.00792327096221211,1.14260843237381,28.7221886540979,ZNF205
37,ENSG00000123268.7,-0.169138578362788,-0.170291994115201,-0.167985162610374,0,-0.0817974747329283,-0.152577575616647,-0.0110173738492094,0.023509926090556,0.999698044735808,0.0292529726863413,57.5477962524808,72858.474777375,ATF1,1.12767700634105,1.03409745001943,1.22972494575479,0.00655715162392169,1.15800066122477,1.00117580483584,1.33939066937089,0.0481784246500764,0.557748637351031,0.0583712361996856,1.50371457820251,49.7454657193723,ATF1
38,ENSG00000125651.12,0.0896004225119685,0.0887908826117262,0.0904099624122109,0,0.133212508924023,0.0805837972447789,0.185841220603267,7.01265187090186e-07,0.999734727986639,0.0162928045633347,61.398008296588,82933.7393013335,GTF2F1,0.849254519759189,0.770912040296919,0.935558405669245,0.000936624490339329,0.839152451421296,0.730596536921563,0.963838180363522,0.013098924986889,0.400750301657798,0.0387261986041455,1.29180240263884,36.7125758441966,GTF2F1
39,ENSG00000127511.8,0.130477162111315,0.129254681982812,0.131699642239819,0,0.0758099712642507,-0.0541748981188064,0.205794840647308,0.252999919478552,0.999896639008057,0.100371601320445,98.360712439367,212846.254534757,SIN3B,0.984056050810798,0.903606687957757,1.07166793256693,0.711866895301216,0.974098730531234,0.843616437990873,1.1247627406151,0.720609206796096,0.556402133167524,0.0563268838731075,1.50143064386235,49.594467523236,SIN3B
40,ENSG00000127616.16,0.355617852821345,0.354260810630903,0.356974895011787,0,0.509392765783612,0.299398473734854,0.719387057832371,1.99061899932539e-06,0.999952851774548,0.259254485413687,145.635524493832,466613.531881061,SMARCA4,0.95663518740684,0.890745177651456,1.02739919872237,0.223381683587892,0.944839451180078,0.836455268256795,1.06726757829709,0.361384401766926,0.536539037369242,0.0371098333674068,1.46890402319891,47.468938646139,SMARCA4
41,ENSG00000129911.7,0.556440668364,0.551418148884309,0.561463187843691,0,0.434964273276362,0.311734988823921,0.558193557728802,4.57694032062247e-12,0.998017629438074,0.0848212155846596,22.4598876811187,11097.8242022663,KLF16,1.03938519150827,0.976500700375505,1.10631930515897,0.225069535148332,1.03775584385286,0.971942049689104,1.10802613365194,0.26758792743291,0.0589216839694619,0.00150156186657331,1.03083016004134,23.377438014719,KLF16
42,ENSG00000130382.8,0.0456304417374607,0.0445168687238417,0.0467440147510798,0,-0.0124560647380416,-0.143090983839868,0.118178854363785,0.851752412286811,0.999907885882448,0.100244873308177,104.192606374678,238834.182909269,MLLT1,0.904618397225688,0.825506991840544,0.991311342832627,0.0318044350161648,0.91268318057165,0.7778106435796,1.07094264519811,0.262765474869038,0.580490637995557,0.0719852887466978,1.54393556487,52.4422146263496,MLLT1
43,ENSG00000130522.5,-0.562085440927043,-0.568487853521382,-0.555683028332703,0,-0.643047950213623,-0.849211939507938,-0.436883960919308,9.75664166174687e-10,0.998869239731584,0.240776888515121,29.738203557766,19455.9365185488,JUND,0.934515972455421,0.88689765146077,0.984690963310022,0.0111448848523663,0.925154996409143,0.853070700271726,1.0033304005262,0.0601585527546516,0.493244520007638,0.0164046863351957,1.40475560334286,43.4134427127095,JUND
44,ENSG00000130726.10,0.358680507605553,0.357668538551298,0.359692476659808,0,0.487699681805628,0.35066910621226,0.624730257398996,3.04515525665539e-12,0.999935259361451,0.106071926925764,124.282937839071,339817.470034028,TRIM28,1.12167849909452,1.0391472440624,1.21076455961363,0.00323210577713894,1.11105856262976,0.983368259348141,1.25532944332697,0.0908920612139771,0.511843188109599,0.0377529014966156,1.43126589574004,45.0674854147879,TRIM28
45,ENSG00000132005.7,0.111520328470223,0.109712027009676,0.113328629930771,0,0.150831461009549,0.0887447277549167,0.212918194264182,1.92186130064e-06,0.999043752474619,0.0223650100565208,32.3381251810991,23006.5954850255,RFX1,0.962585249276302,0.881588445061369,1.051023714427,0.395161240900752,0.9186348401563,0.776542291303533,1.08672763737363,0.322237465882542,0.645898743384514,0.0869619307318149,1.68049129061768,62.1291215125212,RFX1
46,ENSG00000132024.16,0.273459063548138,0.271871420760017,0.275046706336259,0,0.275915778841582,0.168549261434527,0.383282296248638,4.73348676426252e-07,0.99974946595325,0.0682829757051375,63.1781090748727,87812.4162580833,CC2D1A,0.871690368734516,0.80960542908317,0.938536318617569,0.000269863622245749,0.867664432298517,0.773684301385822,0.973060414599881,0.0152303585418042,0.485431639524238,0.0317324803377725,1.39405035223938,42.7542804607324,CC2D1A
47,ENSG00000132274.14,-0.704039326965346,-0.707324914596999,-0.700753739333694,0,-0.228551266865784,-0.559834299539179,0.102731765807612,0.176319708991316,0.99987637271653,0.646441969041757,89.9379194673503,177954.245878543,TRIM22,0.941805416142872,0.910627612420072,0.974050676454645,0.000481778901161232,0.941581776183924,0.897286031264231,0.988064240777862,0.0143505809767077,0.40670387731504,0.00480922030634226,1.29826767801547,37.0809772031529,TRIM22
48,ENSG00000133884.8,0.171941897283952,0.171326706111097,0.172557088456807,0,0.179297939775043,0.0987313803727204,0.259864499177366,1.28980034020468e-05,0.999929975864647,0.0361565406528381,119.502261071668,314177.388827306,DPF2,1.03636972771375,0.929183293679441,1.15592070996921,0.521298688842797,1.0241208852433,0.855361935081374,1.22617519505559,0.795300919872986,0.536620924974129,0.0851635867436759,1.46903380864357,47.4773272806324,DPF2
49,ENSG00000136367.13,0.00964140337599129,0.00625826537715023,0.0130245413748323,2.32915419096655e-08,-0.107614350172154,-0.463072725377916,0.247844025033609,0.552929957797218,0.999874531990507,0.740500535753321,89.2757476529255,175343.500617755,ZFHX2,0.9589013098876,0.926605659967782,0.992322583196962,0.0163560863788012,0.959814714298557,0.908023828779744,1.01455959258475,0.147274891938044,0.468671998588686,0.00665337958281248,1.37188797029753,41.4056852670358,ZFHX2
50,ENSG00000137185.10,0.283371819332518,0.282293875012783,0.284449763652253,0,0.303893441359259,0.198694899122591,0.409091983595926,1.49734484110912e-08,0.999876260945016,0.0633961205039597,89.8972905467936,177793.502648402,ZSCAN9,0.956302419914489,0.893166726434229,1.02390101564274,0.199783569225995,0.996747733197967,0.861178347611375,1.15365887494843,0.965165650207658,0.719988481416078,0.0743411925329463,1.88978349467843,78.5681964486986,ZSCAN9
51,ENSG00000139687.12,-0.099509663367155,-0.101029904414566,-0.0979894223197445,0,-0.0132934004260686,-0.156900550249989,0.130313749397852,0.856030396150027,0.999877745410197,0.122822557222958,90.44142856073,179952.344002324,RB1,0.947872004565826,0.897938898157452,1.00058182008069,0.0525137086090921,0.947166290997303,0.881287488710652,1.01796972530962,0.140010806691851,0.318844505729927,0.00849973648142041,1.21164911095566,32.298058497752,RB1
52,ENSG00000140382.13,-0.209288256311905,-0.210479523171336,-0.208096989452474,0,-0.222326879296002,-0.295740137541587,-0.148913621050417,2.92749943633841e-09,0.999656814414332,0.0291323999873052,53.9803232292728,64105.2565106089,HMG20A,1.00048793943351,0.935639658131188,1.06983079249892,0.988616483774566,1.01003055102896,0.926777821123729,1.10076189865539,0.820111153719618,0.28250626339163,0.0109918953984748,1.18056782507632,30.6622885713193,HMG20A
53,ENSG00000141027.19,-0.336568457093804,-0.337886961439754,-0.335249952747853,0,-0.344451133806985,-0.432777032180523,-0.256125235433446,2.11528835833668e-14,0.999749684395445,0.0460016844443954,63.2056697922628,87889.0472655483,NCOR1,0.956340262644993,0.889289435635707,1.02844660164225,0.228718489049036,0.948987259598567,0.851465431995022,1.05767866203365,0.343948116924567,0.447163493655257,0.0263724862509903,1.34493607610873,39.7947670740127,NCOR1
54,ENSG00000141568.18,0.404942864029747,0.404220644400197,0.405665083659298,0,0.346100968217534,0.223823168539565,0.468378767895502,2.89656643976911e-08,0.999961602077447,0.088409200467899,161.378671459316,572947.663243423,FOXK2,1.21792479729402,1.11115037335209,1.33495955852383,2.53829352036384e-05,1.22840900264459,1.03250687271028,1.46148051665482,0.0202943542788425,0.63016528528523,0.0894081633205904,1.64435719522641,59.486032880843,FOXK2
55,ENSG00000141646.12,-0.361647715702697,-0.362322925072798,-0.360972506332596,0,-0.368004375944975,-0.438644289471991,-0.297364462417958,1.77777167042283e-24,0.999898317732053,0.0296795119936126,99.1693320024142,216360.241015711,SMAD4,0.898327821821299,0.832539808736643,0.969314460389334,0.00572485215928269,0.857553643678098,0.740740975902671,0.992787324731729,0.0397003100741579,0.652398789571216,0.0667806732536215,1.69613087571181,63.2909188459437,SMAD4
56,ENSG00000141867.16,0.163953260649855,0.163093129406015,0.164813391893695,0,0.180402837466312,0.0950459588205833,0.26575971611204,3.43677418623872e-05,0.999863181874332,0.0431756286442662,85.4925324182128,160797.408184142,BRD4,1.04383318673853,0.949492049604095,1.14754802021884,0.37474774218956,1.06736709998683,0.890367258649746,1.27955348207887,0.480975523512215,0.635827608240524,0.0977677376345372,1.65709150441658,60.4109495882112,BRD4
57,ENSG00000143437.19,-0.259223836269437,-0.259962820555182,-0.258484851983693,0,-0.284869200408234,-0.356009735104731,-0.213728665711737,4.21661796383885e-15,0.999882832561505,0.0302398221429789,92.3839510830072,187765.477189564,ARNT,0.991796677555733,0.90083447078944,1.09194383819323,0.866718236342944,0.991796677555733,0.90083447078944,1.09194383819323,0.866718236342944,0,0,1,18.0124187696029,ARNT
58,ENSG00000147050.13,-0.192637315447921,-0.194785946668511,-0.190488684227332,0,-0.215151998127922,-0.302401786939909,-0.127902209315935,1.34398345080944e-06,0.999184322192256,0.0396745191501923,35.0139152907389,26971.4338077148,KDM6A,0.956245832209153,0.902877571646825,1.01276864143333,0.126775593122672,0.966523008178144,0.897381411497779,1.04099183844086,0.368583566922898,0.279464590733671,0.00799468377162481,1.17807336157667,30.532850595644,KDM6A
59,ENSG00000149136.6,0.33698668739563,0.336313875437225,0.337659499354035,0,0.419476081163625,0.282720180280303,0.556231982046947,1.83401047702494e-09,0.999973443237725,0.110667951346576,194.049459323584,828414.238603058,SSRP1,1.20475420302749,1.09772131528117,1.32222329065427,8.70592280415187e-05,1.23221438913664,1.02188676628977,1.48583223785954,0.0287651477691016,0.676916813918322,0.112264404049243,1.75931182389345,68.0939180612087,SSRP1
60,ENSG00000149311.16,-0.0263133321947389,-0.0286299194751685,-0.0239967449143093,8.52218377397128e-110,-0.210189878904148,-0.457474576505462,0.0370948186971648,0.0957228495539402,0.99990095888226,0.358607285937733,100.482916871683,222129.964826916,ATM,0.969618447227789,0.911492890812182,1.03145064836074,0.327984499137098,0.969618447227789,0.911492890812182,1.03145064836074,0.327984499137098,0,0,1,20.6707086864604,ATM
61,ENSG00000149480.5,0.350306458047853,0.349443555478813,0.351169360616894,0,0.380306624072699,0.313404608333631,0.447208639811768,7.88012764219568e-29,0.999798566450611,0.0247223404363365,70.4586142362172,109217.159041937,MTA2,1.02326449012589,0.921652046888943,1.13607973886349,0.666476088027557,1.04204580118451,0.852173718981995,1.27422311622498,0.688195348795074,0.659820815280035,0.131066371030659,1.7145341192933,64.6717994168585,MTA2
62,ENSG00000151090.16,-1.24027808046022,-1.24362882283292,-1.23692733808752,0,-1.64982089170366,-2.01029875552014,-1.28934302788719,2.95745554153957e-19,0.999896595753569,0.748839759983089,98.3401379104123,212757.219933256,THRB,1.00182102661781,0.972948450492024,1.03155040625843,0.902948095449261,1.00898272751679,0.949620203291677,1.07205611348448,0.772537492807536,0.695352167543772,0.0121131572060319,1.81176119589222,72.2145298806976,THRB
